Index,x_m,y_m,t_sec
1130,5.19367741434e-06,7.87511203457e-05,0.00543268
1131,1.03631479176e-06,7.89799387204e-05,0.00543514
1132,-3.11153253154e-06,7.89509002184e-05,0.0054376
1133,-7.24139291989e-06,7.87040932492e-05,0.00544006
1134,-1.13678706947e-05,7.82526555187e-05,0.00544252
1135,-1.54812027949e-05,7.75679651444e-05,0.00544498
1136,-1.95748790315e-05,7.67063719976e-05,0.00544744
1137,-2.35782354235e-05,7.56105602784e-05,0.0054499
1138,-2.74948110392e-05,7.42863354244e-05,0.00545236
1139,-3.13911111732e-05,7.27811159585e-05,0.00545482
1140,-3.51987624978e-05,7.10563599314e-05,0.00545728
1141,-3.88920437475e-05,6.91610567831e-05,0.00545974
1142,-4.24836854244e-05,6.70575370287e-05,0.0054622
1143,-4.59522435428e-05,6.47307181915e-05,0.00546466
1144,-4.93197452395e-05,6.22826316482e-05,0.00546712
1145,-5.25273842996e-05,5.96623647658e-05,0.00546956
1146,-5.55868228344e-05,5.68333278083e-05,0.005472
1147,-5.85086222072e-05,5.38804883706e-05,0.00547444
1148,-6.12506495307e-05,5.07751501679e-05,0.00547688
1149,-6.38516992219e-05,4.75532644198e-05,0.00547932
1150,-6.62850349827e-05,4.42019146367e-05,0.00548176
1151,-6.84857678201e-05,4.06843922205e-05,0.0054842
1152,-7.05502488111e-05,3.70890116064e-05,0.00548664
1153,-7.24298316483e-05,3.3383334106e-05,0.00548908
1154,-7.40812709295e-05,2.95440642417e-05,0.00549152
1155,-7.55783555695e-05,2.56548675111e-05,0.00549396
1156,-7.68421731206e-05,2.17023235567e-05,0.0054964
1157,-7.79020248645e-05,1.76818661484e-05,0.00549884
1158,-7.87834528873e-05,1.3608660196e-05,0.00550128
1159,-7.93924441019e-05,9.47560426435e-06,0.00550372
1160,-7.98445023361e-05,5.34254833272e-06,0.00550616
1161,-8.00580192217e-05,1.19601831893e-06,0.0055086
1162,-8.0004791986e-05,-2.99978385432e-06,0.00551104
1163,-7.97848321576e-05,-7.18819840959e-06,0.00551348
1164,-7.93114705982e-05,-1.13172584367e-05,0.00551592
1165,-7.86839416309e-05,-1.53927177818e-05,0.00551834
1166,-7.7869894917e-05,-1.94463095983e-05,0.00552076
1167,-7.67443913355e-05,-2.34639477404e-05,0.00552318
1168,-7.5478037031e-05,-2.74274221219e-05,0.0055256
1169,-7.39823982673e-05,-3.12820338635e-05,0.00552802
1170,-7.22982613885e-05,-3.50895009168e-05,0.00553044
1171,-7.04773089447e-05,-3.88502637179e-05,0.00553286
1172,-6.83223832549e-05,-4.23893513312e-05,0.00553528
1173,-6.60762388455e-05,-4.58828295846e-05,0.0055377
1174,-6.36768352934e-05,-4.92953535321e-05,0.00554012
1175,-6.1051946573e-05,-5.25106153484e-05,0.00554254
1176,-5.83168002179e-05,-5.56305682032e-05,0.00554496
1177,-5.53686415259e-05,-5.85724911302e-05,0.00554738
1178,-5.22953200026e-05,-6.13892512259e-05,0.0055498
1179,-4.90703591103e-05,-6.40538378959e-05,0.00555222
1180,-4.56851812413e-05,-6.64941207986e-05,0.00555464
1181,-4.22568454281e-05,-6.8814647605e-05,0.00555704
1182,-3.86678940999e-05,-7.09103126903e-05,0.00555944
1183,-3.49949110377e-05,-7.28395476858e-05,0.00556184
1184,-3.12490497765e-05,-7.46230262832e-05,0.00556424
1185,-2.74007857525e-05,-7.61029847199e-05,0.00556664
1186,-2.34971678658e-05,-7.74535966722e-05,0.00556904
1187,-1.94831181827e-05,-7.85822916031e-05,0.00557144
1188,-1.54358740887e-05,-7.94947128825e-05,0.00557384
1189,-1.137260368e-05,-8.02628973283e-05,0.00557624
1190,-7.24190876441e-06,-8.07185342098e-05,0.00557864
1191,-3.08698305907e-06,-8.10155386314e-05,0.00558104
1192,1.09191329856e-06,-8.10983100063e-05,0.00558344
1193,5.25373891624e-06,-8.09627219754e-05,0.00558584
1194,9.39925440627e-06,-8.06941578533e-05,0.00558824
1195,1.35122344368e-05,-8.01052875895e-05,0.00559064
1196,1.75933389613e-05,-7.93278215962e-05,0.00559304
1197,2.16304647295e-05,-7.8352451199e-05,0.00559544
1198,2.56343353113e-05,-7.71505675859e-05,0.00559784
1199,2.96113883311e-05,-7.58081543028e-05,0.00560024
1200,3.34472756637e-05,-7.41953540476e-05,0.00560264
1201,3.71991681482e-05,-7.23991873333e-05,0.00560504
1202,4.08884193395e-05,-7.04359771703e-05,0.00560744
1203,4.44494972796e-05,-6.82697141889e-05,0.00560984
1204,4.79187783162e-05,-6.59715421379e-05,0.00561224
1205,5.12467177918e-05,-6.34498198409e-05,0.00561464
1206,5.44459362204e-05,-6.07553821252e-05,0.00561704
1207,5.75249183178e-05,-5.79206686898e-05,0.00561944
1208,6.04337182844e-05,-5.48874094352e-05,0.00562184
1209,6.31950033412e-05,-5.17530728197e-05,0.00562422
1210,6.57519722926e-05,-4.84831367982e-05,0.0056266
1211,6.81436012795e-05,-4.50944064035e-05,0.00562898
1212,7.04180088796e-05,-4.16079915198e-05,0.00563136
1213,7.24666319631e-05,-3.79840780952e-05,0.00563374
1214,7.43390584829e-05,-3.42677101493e-05,0.00563612
1215,7.60069948749e-05,-3.04703625566e-05,0.0056385
1216,7.74802095513e-05,-2.65884459897e-05,0.00564088
1217,7.87974001232e-05,-2.26285173705e-05,0.00564326
1218,7.98609066951e-05,-1.85984390974e-05,0.00564564
1219,8.07235141365e-05,-1.45267837267e-05,0.00564802
1220,8.13850136808e-05,-1.04063249889e-05,0.0056504
1221,8.18363760475e-05,-6.24674835906e-06,0.00565278
1222,8.21125518335e-05,-2.06770655356e-06,0.00565516
1223,8.21329041531e-05,2.10274220297e-06,0.00565754
1224,8.19439128365e-05,6.25483851684e-06,0.00565992
1225,8.15641271127e-05,1.03688177937e-05,0.00566228
1226,8.09635835572e-05,1.44731971779e-05,0.00566464
1227,8.01722734539e-05,1.85584999072e-05,0.005667
1228,7.91588509836e-05,2.25883805877e-05,0.00566936
1229,7.79616759294e-05,2.65530836645e-05,0.00567172
1230,7.65747652556e-05,3.04709815979e-05,0.00567408
1231,7.49584000152e-05,3.43121439794e-05,0.00567644
1232,7.31901660718e-05,3.80583884214e-05,0.0056788
1233,7.12157126132e-05,4.1695881122e-05,0.00568116
1234,6.9027720123e-05,4.52343092989e-05,0.00568352
1235,6.6692169591e-05,4.86780385595e-05,0.00568588
1236,6.41635687519e-05,5.19838747435e-05,0.00568824
1237,6.1502789604e-05,5.51952978498e-05,0.0056906
1238,5.86783297715e-05,5.82701290558e-05,0.00569296
1239,5.56781605855e-05,6.11677402682e-05,0.00569532
1240,5.25609249818e-05,6.3934801064e-05,0.00569768
1241,4.92708177226e-05,6.65001782618e-05,0.00570004
1242,4.5870627604e-05,6.89371254569e-05,0.0057024
1243,4.23453846483e-05,7.12013096063e-05,0.00570476
1244,3.8719610521e-05,7.32661638952e-05,0.00570712
1245,3.50097335326e-05,7.5185732465e-05,0.00570948
1246,3.11597235711e-05,7.68587334498e-05,0.00571184
1247,2.72750802103e-05,7.83758841376e-05,0.0057142
1248,2.33294666868e-05,7.96828937758e-05,0.00571656
1249,1.93216398651e-05,8.07854370118e-05,0.0057189
1250,1.5263259505e-05,8.17357192228e-05,0.00572124
1251,1.11431656091e-05,8.23674472235e-05,0.00572358
1252,7.00766814382e-06,8.28605431005e-05,0.00572592
1253,2.8515886633e-06,8.3134287972e-05,0.00572826
1254,-1.30449081722e-06,8.31921124144e-05,0.0057306
1255,-5.45572173239e-06,8.31099931089e-05,0.00573294
1256,-9.57390302107e-06,8.27185066048e-05,0.00573528
1257,-1.36915002842e-05,8.22066494822e-05,0.00573762
1258,-1.7804420298e-05,8.14521011048e-05,0.00573996
1259,-2.18734658862e-05,8.04781805999e-05,0.0057423
1260,-2.59022921882e-05,7.93385832422e-05,0.00574464
1261,-2.98023762544e-05,7.79385074242e-05,0.00574698
1262,-3.36693134747e-05,7.64257150575e-05,0.00574932
1263,-3.74732146185e-05,7.46461916486e-05,0.00575166
1264,-4.11805068819e-05,7.27120940309e-05,0.005754
1265,-4.4761576209e-05,7.0643268478e-05,0.00575632
1266,-4.81920731281e-05,6.8333527072e-05,0.00575864
1267,-5.15654117183e-05,6.593233234e-05,0.00576096
1268,-5.47702897223e-05,6.32616006701e-05,0.00576328
1269,-5.78644561396e-05,6.04959733544e-05,0.0057656
1270,-6.0807585779e-05,5.76008859434e-05,0.00576792
1271,-6.35876413141e-05,5.45171935637e-05,0.00577024
1272,-6.62929908726e-05,5.13498955471e-05,0.00577256
1273,-6.87570993524e-05,4.80083304957e-05,0.00577488
1274,-7.10953317276e-05,4.45817862952e-05,0.0057772
1275,-7.32212627561e-05,4.10137078637e-05,0.00577952
1276,-7.51720370894e-05,3.73429209392e-05,0.00578184
1277,-7.70182599519e-05,3.36123903174e-05,0.00578416
1278,-7.85808576746e-05,2.97539165853e-05,0.00578648
1279,-8.00058003162e-05,2.58416415411e-05,0.0057888
1280,-8.12001445419e-05,2.18521256823e-05,0.00579112
1281,-8.21997894353e-05,1.77977100461e-05,0.00579344
1282,-8.30346454445e-05,1.36883647818e-05,0.00579576
1283,-8.36158031225e-05,9.56780734816e-06,0.00579808
1284,-8.40591391402e-05,5.44089584215e-06,0.0058004
1285,-8.42449456767e-05,1.25988659106e-06,0.00580272
1286,-8.42442902621e-05,-2.92546592743e-06,0.00580504
1287,-8.40346646309e-05,-7.08992142426e-06,0.00580736
1288,-8.35924156209e-05,-1.12486321675e-05,0.00580968
1289,-8.30105831749e-05,-1.54073429107e-05,0.005812
1290,-8.21297864135e-05,-1.95119848924e-05,0.00581432
1291,-8.10814076268e-05,-2.35728334488e-05,0.00581664
1292,-7.98496016703e-05,-2.75653051075e-05,0.00581896
1293,-7.84311244097e-05,-3.14548936868e-05,0.00582126
1294,-7.68529444305e-05,-3.52912480266e-05,0.00582356
1295,-7.50350844892e-05,-3.90264411939e-05,0.00582586
1296,-7.30636324424e-05,-4.26892037011e-05,0.00582816
1297,-7.08872706639e-05,-4.62272376136e-05,0.00583046
1298,-6.85511771932e-05,-4.96594901678e-05,0.00583276
1299,-6.60758245148e-05,-5.29922718594e-05,0.00583506
1300,-6.34152767338e-05,-5.61882601611e-05,0.00583736
1301,-6.06170309688e-05,-5.92809749748e-05,0.00583966
1302,-5.76500183885e-05,-6.21928719892e-05,0.00584196
1303,-5.45568333964e-05,-6.4963340948e-05,0.00584426
1304,-5.13129023502e-05,-6.758219217e-05,0.00584656
1305,-4.79299575409e-05,-7.00402706461e-05,0.00584886
1306,-4.44530873864e-05,-7.23668536387e-05,0.00585116
1307,-4.08531782329e-05,-7.44882861158e-05,0.00585346
1308,-3.71619422596e-05,-7.6444572418e-05,0.00585576
1309,-3.34027357478e-05,-7.8187546385e-05,0.00585804
1310,-2.95592111728e-05,-7.97429000272e-05,0.00586032
1311,-2.56597222466e-05,-8.11303606159e-05,0.0058626
1312,-2.16897450752e-05,-8.2306356469e-05,0.00586488
1313,-1.76641312398e-05,-8.33154423299e-05,0.00586716
1314,-1.35847909221e-05,-8.41186082774e-05,0.00586944
1315,-9.46567667158e-06,-8.47185139929e-05,0.00587172
1316,-5.3411723438e-06,-8.5128519786e-05,0.005874
1317,-1.21026389071e-06,-8.52958556214e-05,0.00587628
1318,2.93845779017e-06,-8.53028724068e-05,0.00587856
1319,7.090802435e-06,-8.50938341568e-05,0.00588084
1320,1.1222634441e-05,-8.46796695182e-05,0.00588312
1321,1.53349578608e-05,-8.40825999259e-05,0.0058854
1322,1.94168468493e-05,-8.32347074144e-05,0.00588768
1323,2.34681663701e-05,-8.22313599838e-05,0.00588996
1324,2.74576223104e-05,-8.09863803676e-05,0.00589224
1325,3.13724738987e-05,-7.95921920475e-05,0.00589452
1326,3.5210353321e-05,-7.80199029473e-05,0.0058968
1327,3.89780965386e-05,-7.623799156e-05,0.00589908
1328,4.26853360628e-05,-7.43055151638e-05,0.00590136
1329,4.62685146888e-05,-7.21116562665e-05,0.00590364
1330,4.97642243535e-05,-6.98157502476e-05,0.00590592
1331,5.31096714825e-05,-6.733968005e-05,0.0059082
1332,5.63379576331e-05,-6.47073952148e-05,0.00591048
1333,5.94477308642e-05,-6.19237345294e-05,0.00591276
1334,6.24027591777e-05,-5.89607070927e-05,0.00591504
1335,6.5260133461e-05,-5.59034039472e-05,0.00591732
1336,6.7903267898e-05,-5.26621265474e-05,0.0059196
1337,7.04089591848e-05,-4.9349305865e-05,0.00592186
1338,7.27226961997e-05,-4.58789344095e-05,0.00592412
1339,7.4871417488e-05,-4.23260550907e-05,0.00592638
1340,7.68805745016e-05,-3.86990179822e-05,0.00592864
1341,7.86674472888e-05,-3.49340488475e-05,0.0059309
1342,8.0350305093e-05,-3.11217331572e-05,0.00593316
1343,8.17488552973e-05,-2.72151076026e-05,0.00593542
1344,8.30146561171e-05,-2.32686572326e-05,0.00593768
1345,8.40388895589e-05,-1.92485043266e-05,0.00593994
1346,8.4899387736e-05,-1.51669506964e-05,0.0059422
1347,8.56186507052e-05,-1.10414596451e-05,0.00594446
1348,8.60533286726e-05,-6.91566078947e-06,0.00594672
1349,8.63815789474e-05,-2.78148662103e-06,0.00594898
1350,8.63761814958e-05,1.41773788553e-06,0.00595124
1351,8.6264226515e-05,5.60512266661e-06,0.0059535
1352,8.59225005269e-05,9.76633496122e-06,0.00595576
1353,8.53793993906e-05,1.38872722262e-05,0.00595802
1354,8.46685293639e-05,1.79750739257e-05,0.00596028
1355,8.36957982163e-05,2.20337550305e-05,0.00596254
1356,8.26402290244e-05,2.60804414749e-05,0.0059648
1357,8.12403972525e-05,2.99852353648e-05,0.00596704
1358,7.97579289847e-05,3.38590405688e-05,0.00596928
1359,7.80709158747e-05,3.76561414568e-05,0.00597152
1360,7.6209795059e-05,4.13763833706e-05,0.00597376
1361,7.41948314717e-05,4.50282507194e-05,0.005976
1362,7.19604056628e-05,4.85189157312e-05,0.00597824
1363,6.96402667731e-05,5.19465458481e-05,0.00598048
1364,6.70284963909e-05,5.52107851129e-05,0.00598272
1365,6.4325577691e-05,5.83934606145e-05,0.00598496
1366,6.14782722373e-05,6.14076849034e-05,0.0059872
1367,5.84972864508e-05,6.42838899518e-05,0.00598944
1368,5.53898616841e-05,6.70336560199e-05,0.00599168
1369,5.21275678262e-05,6.96067044618e-05,0.00599392
1370,4.87872273043e-05,7.20886984625e-05,0.00599616
1371,4.52668995173e-05,7.43326908086e-05,0.0059984
1372,4.16725812827e-05,7.64629330866e-05,0.00600064
1373,3.7979414965e-05,7.83965330375e-05,0.00600288
1374,3.42109791123e-05,8.01556787415e-05,0.00600512
1375,3.03641046975e-05,8.17187280404e-05,0.00600736
1376,2.64243417126e-05,8.30854593003e-05,0.0060096
1377,2.24225494736e-05,8.43281320521e-05,0.00601184
1378,1.83599558163e-05,8.53073417691e-05,0.00601408
1379,1.42671674954e-05,8.61386656495e-05,0.00601632
1380,1.01236706031e-05,8.67406164972e-05,0.00601856
1381,5.96101296575e-06,8.71672668438e-05,0.0060208
1382,1.79835532841e-06,8.73897647858e-05,0.00602304
1383,-2.37872782506e-06,8.73928603373e-05,0.00602528
1384,-6.57307649913e-06,8.72233006829e-05,0.00602752
1385,-1.07332900434e-05,8.6825506643e-05,0.00602976
1386,-1.48631776828e-05,8.62863808618e-05,0.006032
1387,-1.89648315781e-05,8.54921550499e-05,0.00603424
1388,-2.30419143698e-05,8.45117156487e-05,0.00603648
1389,-2.70410721396e-05,8.33324176857e-05,0.0060387
1390,-3.09776755069e-05,8.1968905518e-05,0.00604092
1391,-3.48406413511e-05,8.04581183039e-05,0.00604314
1392,-3.86284774855e-05,7.87514869163e-05,0.00604536
1393,-4.23662918806e-05,7.68947903106e-05,0.00604758
1394,-4.59738161779e-05,7.48217788317e-05,0.0060498
1395,-4.94768361333e-05,7.25908614393e-05,0.00605202
1396,-5.28681165293e-05,7.01821279526e-05,0.00605424
1397,-5.61504313663e-05,6.76097117757e-05,0.00605646
1398,-5.93192776567e-05,6.48860042032e-05,0.00605868
1399,-6.23472919276e-05,6.20103449906e-05,0.0060609
1400,-6.52494978905e-05,5.90268500855e-05,0.00606312
1401,-6.79953381733e-05,5.58947783395e-05,0.00606534
1402,-7.06179988698e-05,5.26395270072e-05,0.00606756
1403,-7.30655673595e-05,4.92453220196e-05,0.00606978
1404,-7.53413698548e-05,4.57280261893e-05,0.006072
1405,-7.74491256475e-05,4.21163527119e-05,0.00607422
1406,-7.9364907392e-05,3.84011209773e-05,0.00607644
1407,-8.11371068892e-05,3.46140981191e-05,0.00607866
1408,-8.27128608065e-05,3.0739217423e-05,0.00608088
1409,-8.40930849627e-05,2.68267120499e-05,0.00608308
1410,-8.52790342058e-05,2.28572124108e-05,0.00608528
1411,-8.6285321345e-05,1.88472709351e-05,0.00608748
1412,-8.71252550577e-05,1.47856653364e-05,0.00608968
1413,-8.77387715954e-05,1.0657731828e-05,0.00609188
1414,-8.8182421358e-05,6.51435588535e-06,0.00609408
1415,-8.83894551203e-05,2.35367169506e-06,0.00609628
1416,-8.84579710584e-05,-1.80701249524e-06,0.00609848
1417,-8.83385887272e-05,-5.96013282475e-06,0.00610068
1418,-8.79957570528e-05,-1.00929395776e-05,0.00610288
1419,-8.74738332371e-05,-1.42086673588e-05,0.00610508
1420,-8.66998181226e-05,-1.82982685206e-05,0.00610728
1421,-8.57997504347e-05,-2.23634572719e-05,0.00610948
1422,-8.46528273253e-05,-2.63718178008e-05,0.00611168
1423,-8.33668770602e-05,-3.03384701829e-05,0.00611388
1424,-8.18517033219e-05,-3.42299956482e-05,0.00611608
1425,-8.01957888038e-05,-3.80511507235e-05,0.00611828
1426,-7.83714291833e-05,-4.17932378834e-05,0.00612048
1427,-7.63290353511e-05,-4.54481113585e-05,0.00612268
1428,-7.41458324331e-05,-4.90296543391e-05,0.00612488
1429,-7.17467861147e-05,-5.24489331364e-05,0.00612708
1430,-6.92627839039e-05,-5.57984532808e-05,0.00612928
1431,-6.6572433449e-05,-5.89725007119e-05,0.00613148
1432,-6.37830155775e-05,-6.20722475804e-05,0.00613368
1433,-6.0798830955e-05,-6.5021560412e-05,0.00613588
1434,-5.76940212752e-05,-6.78502481862e-05,0.00613808
1435,-5.44585578354e-05,-7.05359176603e-05,0.00614028
1436,-5.11100853117e-05,-7.30181707834e-05,0.00614248
1437,-4.76851615356e-05,-7.53820250112e-05,0.00614468
1438,-4.40598173795e-05,-7.75439987436e-05,0.00614688
1439,-4.03836457666e-05,-7.96235968879e-05,0.00614908
1440,-3.65822985925e-05,-8.13898458607e-05,0.00615128
1441,-3.27844517482e-05,-8.30572183666e-05,0.00615346
1442,-2.89080115802e-05,-8.45157648531e-05,0.00615564
1443,-2.49690515117e-05,-8.58180115881e-05,0.00615782
1444,-2.09513264341e-05,-8.69173004182e-05,0.00616
1445,-1.68908157788e-05,-8.78026613593e-05,0.00616218
1446,-1.28017170065e-05,-8.85461266845e-05,0.00616436
1447,-8.65735135581e-06,-8.90408910576e-05,0.00616654
1448,-4.49864061255e-06,-8.94646830764e-05,0.00616872
1449,-3.39878075717e-07,-8.95443861077e-05,0.0061709
1450,3.82447816824e-06,-8.95539875093e-05,0.00617308
1451,8.01903986617e-06,-8.92313289172e-05,0.00617526
1452,1.21895125653e-05,-8.88002698307e-05,0.00617744
1453,1.63132418927e-05,-8.8158865571e-05,0.00617962
1454,2.03997961089e-05,-8.73320205246e-05,0.0061818
1455,2.44522152292e-05,-8.63344999991e-05,0.00618398
1456,2.8431306644e-05,-8.51144738744e-05,0.00618616
1457,3.2340494457e-05,-8.38054461228e-05,0.00618832
1458,3.61607060649e-05,-8.22004185738e-05,0.00619048
1459,3.9954269813e-05,-8.0515709399e-05,0.00619264
1460,4.36277946046e-05,-7.85596712012e-05,0.0061948
1461,4.72407330463e-05,-7.6509326734e-05,0.00619696
1462,5.0710145486e-05,-7.42676142643e-05,0.00619912
1463,5.40923373379e-05,-7.18799992212e-05,0.00620128
1464,5.73791571667e-05,-6.93207145365e-05,0.00620344
1465,6.05436128179e-05,-6.66067703489e-05,0.0062056
1466,6.36169675777e-05,-6.37865417882e-05,0.00620776
1467,6.65010072489e-05,-6.07952787283e-05,0.00620992
1468,6.92870610639e-05,-5.77182780441e-05,0.00621208
1469,7.18579875727e-05,-5.44530409671e-05,0.00621424
1470,7.43157549931e-05,-5.10965421496e-05,0.0062164
1471,7.65937120036e-05,-4.76271033287e-05,0.00621856
1472,7.87334498583e-05,-4.40634489042e-05,0.00622072
1473,8.07168127361e-05,-4.0382513247e-05,0.00622288
1474,8.25209218031e-05,-3.66184738898e-05,0.00622504
1475,8.41486062501e-05,-3.28015071468e-05,0.0062272
1476,8.55934107815e-05,-2.8906043323e-05,0.00622936
1477,8.69088393763e-05,-2.49458915309e-05,0.00623152
1478,8.79905541363e-05,-2.09136734864e-05,0.00623368
1479,8.89057788096e-05,-1.68360490548e-05,0.00623584
1480,8.96062261438e-05,-1.27093239265e-05,0.006238
1481,9.01405098163e-05,-8.55353305214e-06,0.00624016
1482,9.04587233066e-05,-4.39745357162e-06,0.00624232
1483,9.0572113764e-05,-2.34952113413e-07,0.00624448
1484,9.05018456986e-05,3.94591519707e-06,0.00624664
1485,9.0239529892e-05,8.12810499415e-06,0.0062488
1486,8.98184453814e-05,1.22926538241e-05,0.00625096
1487,8.91992915983e-05,1.64243642792e-05,0.00625312
1488,8.84066375933e-05,2.05213746899e-05,0.00625528
1489,8.73912401878e-05,2.4576797662e-05,0.00625744
1490,8.61848690008e-05,2.85974981283e-05,0.0062596
1491,8.47838199348e-05,3.25588969459e-05,0.00626176
1492,8.32117416984e-05,3.64596128324e-05,0.00626392
1493,8.14850854403e-05,4.02318813769e-05,0.00626606
1494,7.95802641856e-05,4.39095676886e-05,0.0062682
1495,7.75185538907e-05,4.7517525538e-05,0.00627034
1496,7.52824558942e-05,5.10314400433e-05,0.00627248
1497,7.29080001618e-05,5.44415862466e-05,0.00627462
1498,7.03729771662e-05,5.77313070025e-05,0.00627676
1499,6.76975817743e-05,6.09157484613e-05,0.0062789
1500,6.48651907039e-05,6.39715273827e-05,0.00628104
1501,6.18872987283e-05,6.68999930118e-05,0.00628318
1502,5.87844945743e-05,6.96842381434e-05,0.00628532
1503,5.55663829728e-05,7.23147400116e-05,0.00628746
1504,5.22428881495e-05,7.48047309173e-05,0.0062896
1505,4.87840965269e-05,7.71143260906e-05,0.00629174
1506,4.52349424362e-05,7.93034379733e-05,0.00629388
1507,4.15557664278e-05,8.13064609308e-05,0.00629602
1508,3.77987032815e-05,8.31537096124e-05,0.00629816
1509,3.39460636126e-05,8.47987469037e-05,0.0063003
1510,3.00431688209e-05,8.63097705339e-05,0.00630244
1511,2.60803997953e-05,8.76399920831e-05,0.00630458
1512,2.20626851132e-05,8.87687462254e-05,0.00630672
1513,1.79987384277e-05,8.97140366048e-05,0.00630886
1514,1.38942558201e-05,9.04769153344e-05,0.006311
1515,9.75766802569e-06,9.10763301923e-05,0.00631314
1516,5.57586036231e-06,9.14246417324e-05,0.00631528
1517,1.42701685428e-06,9.16340616189e-05,0.0063174
1518,-2.72182665373e-06,9.1583479515e-05,0.00631952
1519,-6.87067016175e-06,9.14181910377e-05,0.00632164
1520,-1.10144837907e-05,9.10095350994e-05,0.00632376
1521,-1.51312507768e-05,9.0465645947e-05,0.00632588
1522,-1.9204228101e-05,8.97058773459e-05,0.006328
1523,-2.32444964898e-05,8.87989185358e-05,0.00633012
1524,-2.72474538963e-05,8.77176311282e-05,0.00633224
1525,-3.1210407301e-05,8.64163217105e-05,0.00633436
1526,-3.51329943425e-05,8.49561602898e-05,0.00633648
1527,-3.89378727109e-05,8.32841232576e-05,0.0063386
1528,-4.26894416752e-05,8.15099336975e-05,0.00634072
1529,-4.63312515254e-05,7.94888300023e-05,0.00634284
1530,-4.99368865866e-05,7.74014728947e-05,0.00634496
1531,-5.33516081213e-05,7.50271535618e-05,0.00634708
1532,-5.67336613881e-05,7.25940313465e-05,0.0063492
1533,-5.99711736449e-05,6.99052319612e-05,0.00635132
1534,-6.31283132654e-05,6.71461065192e-05,0.00635344
1535,-6.60872310107e-05,6.42136180418e-05,0.00635556
1536,-6.89488264134e-05,6.11977104137e-05,0.00635768
1537,-7.16646091253e-05,5.80557841024e-05,0.0063598
1538,-7.42536674047e-05,5.47690298682e-05,0.00636192
1539,-7.67268709147e-05,5.13512567634e-05,0.00636404
1540,-7.89735996723e-05,4.78202462824e-05,0.00636616
1541,-8.11003177731e-05,4.42292304729e-05,0.00636828
1542,-8.300976901e-05,4.05295812316e-05,0.0063704
1543,-8.48586973705e-05,3.67996705519e-05,0.00637252
1544,-8.63958414511e-05,3.28828017153e-05,0.00637464
1545,-8.78817149793e-05,2.89406030872e-05,0.00637676
1546,-8.90811947772e-05,2.49343489346e-05,0.00637888
1547,-9.02020905303e-05,2.09073746858e-05,0.006381
1548,-9.10247795832e-05,1.6799071337e-05,0.00638312
1549,-9.1732279331e-05,1.27046114768e-05,0.00638522
1550,-9.2234360607e-05,8.56450306741e-06,0.00638732
1551,-9.25751059736e-05,4.42026426917e-06,0.00638942
1552,-9.27019809422e-05,2.76025470935e-07,0.00639152
1553,-9.26439879386e-05,-3.86821332731e-06,0.00639362
1554,-9.24224095909e-05,-8.01245212555e-06,0.00639572
1555,-9.19887227551e-05,-1.21566909238e-05,0.00639782
1556,-9.14193200438e-05,-1.6300929722e-05,0.00639992
1557,-9.05893464104e-05,-2.0378930392e-05,0.00640202
1558,-8.96374716256e-05,-2.44236852935e-05,0.00640412
1559,-8.84471371882e-05,-2.84146858141e-05,0.00640622
1560,-8.7176796888e-05,-3.23879072541e-05,0.00640832
1561,-8.55975427297e-05,-3.62498522738e-05,0.00641042
1562,-8.39207490033e-05,-4.00735191692e-05,0.00641252
1563,-8.20392632485e-05,-4.37950449398e-05,0.00641462
1564,-8.00496759268e-05,-4.7462519927e-05,0.00641672
1565,-7.78330066016e-05,-5.10164539124e-05,0.00641882
1566,-7.54864903749e-05,-5.44886682251e-05,0.00642092
1567,-7.29774541918e-05,-5.78389925706e-05,0.00642302
1568,-7.03331469921e-05,-6.10767769944e-05,0.00642512
1569,-6.75430872252e-05,-6.41870279218e-05,0.00642722
1570,-6.46158047478e-05,-6.71652857318e-05,0.00642932
1571,-6.15735792643e-05,-7.00286005358e-05,0.00643142
1572,-5.83878106607e-05,-7.27323543871e-05,0.00643352
1573,-5.5129183719e-05,-7.52924164973e-05,0.0064356
1574,-5.17388484968e-05,-7.76816654608e-05,0.00643768
1575,-4.82660568388e-05,-7.99609725099e-05,0.00643976
1576,-4.46810458067e-05,-8.20458739552e-05,0.00644184
1577,-4.10285853712e-05,-8.40093664746e-05,0.00644392
1578,-3.72668381327e-05,-8.5755810592e-05,0.006446
1579,-3.34272472577e-05,-8.73443960102e-05,0.00644808
1580,-2.95131630646e-05,-8.87654248037e-05,0.00645016
1581,-2.55372761843e-05,-9.00215838248e-05,0.00645224
1582,-2.15262022772e-05,-9.1084214198e-05,0.00645432
1583,-1.74732943433e-05,-9.19581346933e-05,0.0064564
1584,-1.33690095575e-05,-9.2677924633e-05,0.00645848
1585,-9.23003328472e-06,-9.32173265246e-05,0.00646056
1586,-5.09105701195e-06,-9.35707435483e-05,0.00646264
1587,-9.43847507763e-07,-9.37278561425e-05,0.00646472
1588,3.22030180379e-06,-9.37155706631e-05,0.0064668
1589,7.38408062512e-06,-9.35095088804e-05,0.00646888
1590,1.15306375529e-05,-9.31140062684e-05,0.00647096
1591,1.56591643202e-05,-9.25306213978e-05,0.00647304
1592,1.97699371137e-05,-9.17696967878e-05,0.00647512
1593,2.38405965306e-05,-9.08350413485e-05,0.0064772
1594,2.78556478023e-05,-8.9715025425e-05,0.00647928
